Row,Column,Gain,Offset
25,119,105,0
25,120,105,0
25,121,105,0
25,122,105,0
25,123,105,0
25,124,105,0
25,125,105,0
25,126,105,0
25,127,105,0
25,128,105,0
25,129,105,0
25,130,105,0
25,131,105,0
25,132,105,0
25,133,105,0
25,134,105,0
26,0,105,0
26,1,105,0
26,2,105,0
26,3,105,0
26,4,105,0
26,5,105,0
26,6,105,0
26,7,105,0
26,8,105,0
26,9,105,0
26,10,105,0
26,11,105,0
26,12,105,0
26,13,105,0
26,14,105,0
26,15,105,0
26,16,105,0
26,17,105,0
26,18,105,0
26,19,105,0
26,20,105,0
26,21,105,0
26,22,105,0
26,23,105,0
26,24,105,0
26,25,105,0
26,26,105,0
26,27,105,0
26,28,105,0
26,29,105,0
26,30,105,0
26,31,105,0
26,32,105,0
26,33,105,0
26,34,105,0
26,35,105,0
26,36,105,0
26,37,105,0
26,38,105,0
26,39,105,0
26,40,105,0
26,41,105,0
26,42,105,0
26,43,105,0
26,44,105,0
26,45,105,0
26,46,105,0
26,47,105,0
26,48,105,0
26,49,105,0
26,50,105,0
26,51,105,0
26,52,105,0
26,53,105,0
26,54,105,0
26,55,105,0
26,56,105,0
26,57,105,0
26,58,105,0
26,59,105,0
26,60,105,0
26,61,105,0
26,62,105,0
26,63,105,0
26,64,105,0
26,65,105,0
26,66,105,0
26,67,105,0
26,68,105,0
26,69,105,0
26,70,105,0
26,71,105,0
26,72,105,0
26,73,105,0
26,74,105,0
26,75,105,0
26,76,105,0
26,77,105,0
26,78,105,0
26,79,105,0
26,80,105,0
26,81,105,0
26,82,105,0
26,83,105,0
26,84,105,0
26,85,105,0
26,86,105,0
26,87,105,0
26,88,105,0
26,89,105,0
26,90,105,0
26,91,105,0
26,92,105,0
26,93,105,0
26,94,105,0
26,95,105,0
26,96,105,0
26,97,105,0
26,98,105,0
26,99,105,0
26,100,105,0
26,101,105,0
26,102,105,0
26,103,105,0
26,104,105,0
26,105,105,0
26,106,105,0
26,107,105,0
26,108,105,0
26,109,105,0
26,110,105,0
26,111,105,0
26,112,105,0
26,113,105,0
26,114,105,0
26,115,105,0
26,116,105,0
26,117,105,0
26,118,105,0
26,119,105,0
26,120,105,0
26,121,105,0
26,122,105,0
26,123,105,0
26,124,105,0
26,125,105,0
26,126,105,0
26,127,105,0
26,128,105,0
26,129,105,0
26,130,105,0
26,131,105,0
26,132,105,0
26,133,105,0
26,134,105,0
27,0,105,0
27,1,105,0
27,2,105,0
27,3,105,0
27,4,105,0
27,5,105,0
27,6,105,0
27,7,105,0
27,8,105,0
27,9,105,0
27,10,105,0
27,11,105,0
27,12,105,0
27,13,105,0
27,14,105,0
27,15,105,0
27,16,105,0
27,17,105,0
27,18,105,0
27,19,105,0
27,20,105,0
27,21,105,0
27,22,105,0
27,23,105,0
27,24,105,0
27,25,105,0
27,26,105,0
27,27,105,0
27,28,105,0
27,29,105,0
27,30,105,0
27,31,105,0
27,32,105,0
27,33,105,0
27,34,105,0
27,35,105,0
27,36,105,0
27,37,105,0
27,38,105,0
27,39,105,0
27,40,105,0
27,41,105,0
27,42,105,0
27,43,105,0
27,44,105,0
27,45,105,0
27,46,105,0
27,47,105,0
27,48,105,0
27,49,105,0
27,50,105,0
27,51,105,0
27,52,105,0
27,53,105,0
27,54,105,0
27,55,105,0
27,56,105,0
27,57,105,0
27,58,105,0
27,59,105,0
27,60,105,0
27,61,105,0
27,62,105,0
27,63,105,0
27,64,105,0
27,65,105,0
27,66,105,0
27,67,105,0
27,68,105,0
27,69,105,0
27,70,105,0
27,71,105,0
27,72,105,0
27,73,105,0
27,74,105,0
27,75,105,0
27,76,105,0
27,77,105,0
27,78,105,0
27,79,105,0
27,80,105,0
27,81,105,0
27,82,105,0
27,83,105,0
27,84,105,0
27,85,105,0
27,86,105,0
27,87,105,0
27,88,105,0
27,89,105,0
27,90,105,0
27,91,105,0
27,92,105,0
27,93,105,0
27,94,105,0
27,95,105,0
27,96,105,0
27,97,105,0
27,98,105,0
27,99,105,0
27,100,105,0
27,101,105,0
27,102,105,0
27,103,105,0
27,104,105,0
27,105,105,0
27,106,105,0
27,107,105,0
27,108,105,0
27,109,105,0
27,110,105,0
27,111,105,0
27,112,105,0
27,113,105,0
27,114,105,0
27,115,105,0
27,116,105,0
27,117,105,0
27,118,105,0
27,119,105,0
27,120,105,0
27,121,105,0
27,122,105,0
27,123,105,0
27,124,105,0
27,125,105,0
27,126,105,0
27,127,105,0
27,128,105,0
27,129,105,0
27,130,105,0
27,131,105,0
27,132,105,0
27,133,105,0
27,134,105,0
28,0,105,0
28,1,105,0
28,2,105,0
28,3,105,0
28,4,105,0
28,5,105,0
28,6,105,0
28,7,105,0
28,8,105,0
28,9,105,0
28,10,105,0
28,11,105,0
28,12,105,0
28,13,105,0
28,14,105,0
28,15,105,0
28,16,105,0
28,17,105,0
28,18,105,0
28,19,105,0
28,20,105,0
28,21,105,0
28,22,105,0
28,23,105,0
28,24,105,0
28,25,105,0
28,26,105,0
28,27,105,0
28,28,105,0
28,29,105,0
28,30,105,0
28,31,105,0
28,32,105,0
28,33,105,0
28,34,105,0
28,35,105,0
28,36,105,0
28,37,105,0
28,38,105,0
28,39,105,0
28,40,105,0
28,41,105,0
28,42,105,0
28,43,105,0
28,44,105,0
28,45,105,0
28,46,105,0
28,47,105,0
28,48,105,0
28,49,105,0
28,50,105,0
28,51,105,0
28,52,105,0
28,53,105,0
28,54,105,0
28,55,105,0
28,56,105,0
28,57,105,0
28,58,105,0
28,59,105,0
28,60,105,0
28,61,105,0
28,62,105,0
28,63,105,0
28,64,105,0
28,65,105,0
28,66,105,0
28,67,105,0
28,68,105,0
28,69,105,0
28,70,105,0
28,71,105,0
28,72,105,0
28,73,105,0
28,74,105,0
28,75,105,0
28,76,105,0
28,77,105,0
28,78,105,0
28,79,105,0
28,80,105,0
28,81,105,0
28,82,105,0
28,83,105,0
28,84,105,0
28,85,105,0
28,86,105,0
28,87,105,0
28,88,105,0
28,89,105,0
28,90,105,0
28,91,105,0
28,92,105,0
28,93,105,0
28,94,105,0
28,95,105,0
28,96,105,0
28,97,105,0
28,98,105,0
28,99,105,0
28,100,105,0
28,101,105,0
28,102,105,0
28,103,105,0
28,104,105,0
28,105,105,0
28,106,105,0
28,107,105,0
28,108,105,0
28,109,105,0
28,110,105,0
28,111,105,0
28,112,105,0
28,113,105,0
28,114,105,0
28,115,105,0
28,116,105,0
28,117,105,0
28,118,105,0
28,119,105,0
28,120,105,0
28,121,105,0
28,122,105,0
28,123,105,0
28,124,105,0
28,125,105,0
28,126,105,0
28,127,105,0
28,128,105,0
28,129,105,0
28,130,105,0
28,131,105,0
28,132,105,0
28,133,105,0
28,134,105,0
29,0,105,0
29,1,105,0
29,2,105,0
29,3,105,0
29,4,105,0
29,5,105,0
29,6,105,0
29,7,105,0
29,8,105,0
29,9,105,0
29,10,105,0
29,11,105,0
29,12,105,0
29,13,105,0
29,14,105,0
29,15,105,0
29,16,105,0
29,17,105,0
29,18,105,0
29,19,105,0
29,20,105,0
29,21,105,0
29,22,105,0
29,23,105,0
29,24,105,0
29,25,105,0
29,26,105,0
29,27,105,0
29,28,105,0
29,29,105,0
29,30,105,0
29,31,105,0
29,32,105,0
29,33,105,0
29,34,105,0
29,35,105,0
29,36,105,0
29,37,105,0
29,38,105,0
29,39,105,0
29,40,105,0
29,41,105,0
29,42,105,0
29,43,105,0
29,44,105,0
29,45,105,0
29,46,105,0
29,47,105,0
29,48,105,0
29,49,105,0
29,50,105,0
29,51,105,0
29,52,105,0
29,53,105,0
29,54,105,0
29,55,105,0
29,56,105,0
29,57,105,0
29,58,105,0
29,59,105,0
29,60,105,0
29,61,105,0
29,62,105,0
29,63,105,0
29,64,105,0
29,65,105,0
29,66,105,0
29,67,105,0
29,68,105,0
29,69,105,0
29,70,105,0
29,71,105,0
29,72,105,0
29,73,105,0
29,74,105,0
29,75,105,0
29,76,105,0
29,77,105,0
29,78,105,0
29,79,105,0
29,80,105,0
29,81,105,0
29,82,105,0
29,83,105,0
29,84,105,0
29,85,105,0
29,86,105,0
29,87,105,0
29,88,105,0
29,89,105,0
29,90,105,0
29,91,105,0
29,92,105,0
29,93,105,0
29,94,105,0
29,95,105,0
29,96,105,0
29,97,105,0
29,98,105,0
29,99,105,0
29,100,105,0
29,101,105,0
29,102,105,0
29,103,105,0
29,104,105,0
29,105,105,0
29,106,105,0
29,107,105,0
29,108,105,0
29,109,105,0
29,110,105,0
29,111,105,0
29,112,105,0
29,113,105,0
29,114,105,0
29,115,105,0
29,116,105,0
29,117,105,0
29,118,105,0
29,119,105,0
29,120,105,0
29,121,105,0
29,122,105,0
29,123,105,0
29,124,105,0
29,125,105,0
29,126,105,0
29,127,105,0
29,128,105,0
29,129,105,0
29,130,105,0
29,131,105,0
29,132,105,0
29,133,105,0
29,134,105,0
30,0,105,0
30,1,105,0
30,2,105,0
30,3,105,0
30,4,105,0
30,5,105,0
30,6,105,0
30,7,105,0
30,8,105,0
30,9,105,0
30,10,105,0
30,11,105,0
30,12,105,0
30,13,105,0
30,14,105,0
30,15,105,0
30,16,105,0
30,17,105,0
30,18,105,0
30,19,105,0
30,20,105,0
30,21,105,0
30,22,105,0
30,23,105,0
30,24,105,0
30,25,105,0
30,26,105,0
30,27,105,0
30,28,105,0
30,29,105,0
30,30,105,0
30,31,105,0
30,32,105,0
30,33,105,0
30,34,105,0
30,35,105,0
30,36,105,0
30,37,105,0
30,38,105,0
30,39,105,0
30,40,105,0
30,41,105,0
30,42,105,0
30,43,105,0
30,44,105,0
30,45,105,0
30,46,105,0
30,47,105,0
30,48,105,0
30,49,105,0
30,50,105,0
30,51,105,0
30,52,105,0
30,53,105,0
30,54,105,0
30,55,105,0
30,56,105,0
30,57,105,0
30,58,105,0
30,59,105,0
30,60,105,0
30,61,105,0
30,62,105,0
30,63,105,0
30,64,105,0
30,65,105,0
30,66,105,0
30,67,105,0
30,68,105,0
30,69,105,0
30,70,105,0
30,71,105,0
30,72,105,0
30,73,105,0
30,74,105,0
30,75,105,0
30,76,105,0
30,77,105,0
30,78,105,0
30,79,105,0
30,80,105,0
30,81,105,0
30,82,105,0
30,83,105,0
30,84,105,0
30,85,105,0
30,86,105,0
30,87,105,0
30,88,105,0
30,89,105,0
30,90,105,0
30,91,105,0
30,92,105,0
30,93,105,0
30,94,105,0
30,95,105,0
30,96,105,0
30,97,105,0
30,98,105,0
30,99,105,0
30,100,105,0
30,101,105,0
30,102,105,0
30,103,105,0
30,104,105,0
30,105,105,0
30,106,105,0
30,107,105,0
30,108,105,0
30,109,105,0
30,110,105,0
30,111,105,0
30,112,105,0
30,113,105,0
30,114,105,0
30,115,105,0
30,116,105,0
30,117,105,0
30,118,105,0
30,119,105,0
30,120,105,0
30,121,105,0
30,122,105,0
30,123,105,0
30,124,105,0
30,125,105,0
30,126,105,0
30,127,105,0
30,128,105,0
30,129,105,0
30,130,105,0
30,131,105,0
30,132,105,0
30,133,105,0
30,134,105,0
31,0,105,0
31,1,105,0
31,2,105,0
31,3,105,0
31,4,105,0
31,5,105,0
31,6,105,0
31,7,105,0
31,8,105,0
31,9,105,0
31,10,105,0
31,11,105,0
31,12,105,0
31,13,105,0
31,14,105,0
31,15,105,0
31,16,105,0
31,17,105,0
31,18,105,0
31,19,105,0
31,20,105,0
31,21,105,0
31,22,105,0
31,23,105,0
31,24,105,0
31,25,105,0
31,26,105,0
31,27,105,0
31,28,105,0
31,29,105,0
31,30,105,0
31,31,105,0
31,32,105,0
31,33,105,0
31,34,105,0
31,35,105,0
31,36,105,0
31,37,105,0
31,38,105,0
31,39,105,0
31,40,105,0
31,41,105,0
31,42,105,0
31,43,105,0
31,44,105,0
31,45,105,0
31,46,105,0
31,47,105,0
31,48,105,0
31,49,105,0
31,50,105,0
31,51,105,0
31,52,105,0
31,53,105,0
31,54,105,0
31,55,105,0
31,56,105,0
31,57,105,0
31,58,105,0
31,59,105,0
31,60,105,0
31,61,105,0
31,62,105,0
31,63,105,0
31,64,105,0
31,65,105,0
31,66,105,0
31,67,105,0
31,68,105,0
31,69,105,0
31,70,105,0
31,71,105,0
31,72,105,0
31,73,105,0
31,74,105,0
31,75,105,0
31,76,105,0
31,77,105,0
31,78,105,0
31,79,105,0
31,80,105,0
31,81,105,0
31,82,105,0
31,83,105,0
31,84,105,0
31,85,105,0
31,86,105,0
31,87,105,0
31,88,105,0
31,89,105,0
31,90,105,0
31,91,105,0
31,92,105,0
31,93,105,0
31,94,105,0
31,95,105,0
31,96,105,0
31,97,105,0
31,98,105,0
31,99,105,0
31,100,105,0
31,101,105,0
31,102,105,0
31,103,105,0
31,104,105,0
31,105,105,0
31,106,105,0
31,107,105,0
31,108,105,0
31,109,105,0
31,110,105,0
31,111,105,0
31,112,105,0
31,113,105,0
31,114,105,0
31,115,105,0
31,116,105,0
31,117,105,0
31,118,105,0
31,119,105,0
31,120,105,0
31,121,105,0
31,122,105,0
31,123,105,0
31,124,105,0
31,125,105,0
31,126,105,0
31,127,105,0
31,128,105,0
31,129,105,0
31,130,105,0
31,131,105,0
31,132,105,0
31,133,105,0
31,134,105,0
32,0,105,0
32,1,105,0
32,2,105,0
32,3,105,0
32,4,105,0
32,5,105,0
32,6,105,0
32,7,105,0
32,8,105,0
32,9,105,0
32,10,105,0
32,11,105,0
32,12,105,0
32,13,105,0
32,14,105,0
32,15,105,0
32,16,105,0
32,17,105,0
32,18,105,0
32,19,105,0
32,20,105,0
32,21,105,0
32,22,105,0
32,23,105,0
32,24,105,0
32,25,105,0
32,26,105,0
32,27,105,0
32,28,105,0
32,29,105,0
32,30,105,0
32,31,105,0
32,32,105,0
32,33,105,0
32,34,105,0
32,35,105,0
32,36,105,0
32,37,105,0
32,38,105,0
32,39,105,0
32,40,105,0
32,41,105,0
32,42,105,0
32,43,105,0
32,44,105,0
32,45,105,0
32,46,105,0
32,47,105,0
32,48,105,0
32,49,105,0
32,50,105,0
32,51,105,0
32,52,105,0
32,53,105,0
32,54,105,0
32,55,105,0
32,56,105,0
32,57,105,0
32,58,105,0
32,59,105,0
32,60,105,0
32,61,105,0
32,62,105,0
32,63,105,0
32,64,105,0
32,65,105,0
32,66,105,0
32,67,105,0
32,68,105,0
32,69,105,0
32,70,105,0
32,71,105,0
32,72,105,0
32,73,105,0
32,74,105,0
32,75,105,0
32,76,105,0
32,77,105,0
32,78,105,0
32,79,105,0
32,80,105,0
32,81,105,0
32,82,105,0
32,83,105,0
32,84,105,0
32,85,105,0
32,86,105,0
32,87,105,0
32,88,105,0
32,89,105,0
32,90,105,0
32,91,105,0
32,92,105,0
32,93,105,0
32,94,105,0
32,95,105,0
32,96,105,0
32,97,105,0
32,98,105,0
32,99,105,0
32,100,105,0
32,101,105,0
32,102,105,0
32,103,105,0
32,104,105,0
32,105,105,0
32,106,105,0
32,107,105,0
32,108,105,0
32,109,105,0
32,110,105,0
32,111,105,0
32,112,105,0
32,113,105,0
32,114,105,0
32,115,105,0
32,116,105,0
32,117,105,0
32,118,105,0
32,119,105,0
32,120,105,0
32,121,105,0
32,122,105,0
32,123,105,0
32,124,105,0
32,125,105,0
32,126,105,0
32,127,105,0
32,128,105,0
32,129,105,0
32,130,105,0
32,131,105,0
32,132,105,0
32,133,105,0
32,134,105,0
33,0,105,0
33,1,105,0
33,2,105,0
33,3,105,0
33,4,105,0
33,5,105,0
33,6,105,0
33,7,105,0
33,8,105,0
33,9,105,0
33,10,105,0
33,11,105,0
33,12,105,0
33,13,105,0
33,14,105,0
33,15,105,0
33,16,105,0
33,17,105,0
33,18,105,0
33,19,105,0
33,20,105,0
33,21,105,0
33,22,105,0
33,23,105,0
33,24,105,0
33,25,105,0
33,26,105,0
33,27,105,0
33,28,105,0
33,29,105,0
33,30,105,0
33,31,105,0
33,32,105,0
33,33,105,0
33,34,105,0
33,35,105,0
33,36,105,0
33,37,105,0
33,38,105,0
33,39,105,0
33,40,105,0
33,41,105,0
33,42,105,0
33,43,105,0
33,44,105,0
33,45,105,0
33,46,105,0
33,47,105,0
33,48,105,0
33,49,105,0
33,50,105,0
33,51,105,0
33,52,105,0
33,53,105,0
33,54,105,0
33,55,105,0
33,56,105,0
33,57,105,0
33,58,105,0
33,59,105,0
33,60,105,0
33,61,105,0
33,62,105,0
33,63,105,0
33,64,105,0
33,65,105,0
33,66,105,0
33,67,105,0
33,68,105,0
33,69,105,0
33,70,105,0
33,71,105,0
33,72,105,0
33,73,105,0
33,74,105,0
33,75,105,0
33,76,105,0
33,77,105,0
33,78,105,0
33,79,105,0
33,80,105,0
33,81,105,0
33,82,105,0
33,83,105,0
33,84,105,0
33,85,105,0
33,86,105,0
33,87,105,0
33,88,105,0
33,89,105,0
33,90,105,0
33,91,105,0
33,92,105,0
33,93,105,0
33,94,105,0
33,95,105,0
33,96,105,0
33,97,105,0
33,98,105,0
33,99,105,0
33,100,105,0
33,101,105,0
33,102,105,0
33,103,105,0
33,104,105,0
33,105,105,0
33,106,105,0
33,107,105,0
33,108,105,0
33,109,105,0
33,110,105,0
33,111,105,0
33,112,105,0
33,113,105,0
33,114,105,0
33,115,105,0
33,116,105,0
33,117,105,0
33,118,105,0
33,119,105,0
33,120,105,0
33,121,105,0
33,122,105,0
33,123,105,0
33,124,105,0
33,125,105,0
33,126,105,0
33,127,105,0
33,128,105,0
33,129,105,0
33,130,105,0
33,131,105,0
33,132,105,0
33,133,105,0
33,134,105,0
34,0,105,0
34,1,105,0
34,2,105,0
34,3,105,0
34,4,105,0
34,5,105,0
34,6,105,0
34,7,105,0
34,8,105,0
34,9,105,0
34,10,105,0
34,11,105,0
34,12,105,0
34,13,105,0
34,14,105,0
34,15,105,0
34,16,105,0
34,17,105,0
34,18,105,0
34,19,105,0
34,20,105,0
34,21,105,0
34,22,105,0
34,23,105,0
34,24,105,0
34,25,105,0
34,26,105,0
34,27,105,0
34,28,105,0
34,29,105,0
34,30,105,0
34,31,105,0
34,32,105,0
34,33,105,0
34,34,105,0
34,35,105,0
34,36,105,0
34,37,105,0
34,38,105,0
34,39,105,0
34,40,105,0
34,41,105,0
34,42,105,0
34,43,105,0
34,44,105,0
34,45,105,0
34,46,105,0
34,47,105,0
34,48,105,0
34,49,105,0
34,50,105,0
34,51,105,0
34,52,105,0
34,53,105,0
34,54,105,0
34,55,105,0
34,56,105,0
34,57,105,0
34,58,105,0
34,59,105,0
34,60,105,0
34,61,105,0
34,62,105,0
34,63,105,0
34,64,105,0
34,65,105,0
34,66,105,0
34,67,105,0
34,68,105,0
34,69,105,0
34,70,105,0
34,71,105,0
34,72,105,0
34,73,105,0
34,74,105,0
34,75,105,0
34,76,105,0
34,77,105,0
34,78,105,0
34,79,105,0
34,80,105,0
34,81,105,0
34,82,105,0
34,83,105,0
34,84,105,0
34,85,105,0
34,86,105,0
34,87,105,0
34,88,105,0
34,89,105,0
34,90,105,0
34,91,105,0
34,92,105,0
34,93,105,0
34,94,105,0
34,95,105,0
34,96,105,0
34,97,105,0
34,98,105,0
34,99,105,0
34,100,105,0
34,101,105,0
34,102,105,0
34,103,105,0
34,104,105,0
34,105,105,0
34,106,105,0
34,107,105,0
34,108,105,0
34,109,105,0
34,110,105,0
34,111,105,0
34,112,105,0
34,113,105,0
34,114,105,0
34,115,105,0
34,116,105,0
34,117,105,0
34,118,105,0
34,119,105,0
34,120,105,0
34,121,105,0
34,122,105,0
34,123,105,0
34,124,105,0
34,125,105,0
34,126,105,0
34,127,105,0
34,128,105,0
34,129,105,0
34,130,105,0
34,131,105,0
34,132,105,0
34,133,105,0
34,134,105,0
35,0,105,0
35,1,105,0
35,2,105,0
35,3,105,0
35,4,105,0
35,5,105,0
35,6,105,0
35,7,105,0
35,8,105,0
35,9,105,0
35,10,105,0
35,11,105,0
35,12,105,0
35,13,105,0
35,14,105,0
35,15,105,0
35,16,105,0
35,17,105,0
35,18,105,0
35,19,105,0
35,20,105,0
35,21,105,0
35,22,105,0
35,23,105,0
35,24,105,0
35,25,105,0
35,26,105,0
35,27,105,0
35,28,105,0
35,29,105,0
35,30,105,0
35,31,105,0
35,32,105,0
35,33,105,0
35,34,105,0
35,35,105,0
35,36,105,0
35,37,105,0
35,38,105,0
35,39,105,0
35,40,105,0
35,41,105,0
35,42,105,0
35,43,105,0
35,44,105,0
35,45,105,0
35,46,105,0
35,47,105,0
35,48,105,0
35,49,105,0
35,50,105,0
35,51,105,0
35,52,105,0
35,53,105,0
35,54,105,0
35,55,105,0
35,56,105,0
35,57,105,0
35,58,105,0
35,59,105,0
35,60,105,0
35,61,105,0
35,62,105,0
35,63,105,0
35,64,105,0
35,65,105,0
35,66,105,0
35,67,105,0
35,68,105,0
35,69,105,0
35,70,105,0
35,71,105,0
35,72,105,0
35,73,105,0
35,74,105,0
35,75,105,0
35,76,105,0
35,77,105,0
35,78,105,0
35,79,105,0
35,80,105,0
35,81,105,0
35,82,105,0
35,83,105,0
35,84,105,0
35,85,105,0
35,86,105,0
35,87,105,0
35,88,105,0
35,89,105,0
35,90,105,0
35,91,105,0
35,92,105,0
35,93,105,0
35,94,105,0
35,95,105,0
35,96,105,0
35,97,105,0
35,98,105,0
35,99,105,0
35,100,105,0
35,101,105,0
35,102,105,0
35,103,105,0
35,104,105,0
35,105,105,0
35,106,105,0
35,107,105,0
35,108,105,0
35,109,105,0
35,110,105,0
35,111,105,0
35,112,105,0
35,113,105,0
35,114,105,0
35,115,105,0
35,116,105,0
35,117,105,0
35,118,105,0
35,119,105,0
35,120,105,0
35,121,105,0
35,122,105,0
35,123,105,0
35,124,105,0
35,125,105,0
35,126,105,0
35,127,105,0
35,128,105,0
35,129,105,0
35,130,105,0
35,131,105,0
35,132,105,0
35,133,105,0
35,134,105,0
36,0,105,0
36,1,105,0
36,2,105,0
36,3,105,0
36,4,105,0
36,5,105,0
36,6,105,0
36,7,105,0
36,8,105,0
36,9,105,0
36,10,105,0
36,11,105,0
36,12,105,0
36,13,105,0
36,14,105,0
36,15,105,0
36,16,105,0
36,17,105,0
36,18,105,0
36,19,105,0
36,20,105,0
36,21,105,0
36,22,105,0
36,23,105,0
36,24,105,0
36,25,105,0
36,26,105,0
36,27,105,0
36,28,105,0
36,29,105,0
36,30,105,0
36,31,105,0
36,32,105,0
36,33,105,0
36,34,105,0
36,35,105,0
36,36,105,0
36,37,105,0
36,38,105,0
36,39,105,0
36,40,105,0
36,41,105,0
36,42,105,0
36,43,105,0
36,44,105,0
36,45,105,0
36,46,105,0
36,47,105,0
36,48,105,0
36,49,105,0
36,50,105,0
36,51,105,0
36,52,105,0
36,53,105,0
36,54,105,0
36,55,105,0
36,56,105,0
36,57,105,0
36,58,105,0
36,59,105,0
36,60,105,0
36,61,105,0
36,62,105,0
36,63,105,0
36,64,105,0
36,65,105,0
36,66,105,0
36,67,105,0
36,68,105,0
36,69,105,0
36,70,105,0
36,71,105,0
36,72,105,0
36,73,105,0
36,74,105,0
36,75,105,0
36,76,105,0
36,77,105,0
36,78,105,0
36,79,105,0
36,80,105,0
36,81,105,0
36,82,105,0
36,83,105,0
36,84,105,0
36,85,105,0
36,86,105,0
36,87,105,0
36,88,105,0
36,89,105,0
36,90,105,0
36,91,105,0
36,92,105,0
36,93,105,0
36,94,105,0
36,95,105,0
36,96,105,0
36,97,105,0
36,98,105,0
36,99,105,0
36,100,105,0
36,101,105,0
36,102,105,0
36,103,105,0
36,104,105,0
36,105,105,0
36,106,105,0
36,107,105,0
36,108,105,0
36,109,105,0
36,110,105,0
36,111,105,0
36,112,105,0
36,113,105,0
36,114,105,0
36,115,105,0
36,116,105,0
36,117,105,0
36,118,105,0
36,119,105,0
36,120,105,0
36,121,105,0
36,122,105,0
36,123,105,0
36,124,105,0
36,125,105,0
36,126,105,0
36,127,105,0
36,128,105,0
36,129,105,0
36,130,105,0
36,131,105,0
36,132,105,0
36,133,105,0
36,134,105,0
37,0,105,0
37,1,105,0
37,2,105,0
37,3,105,0
37,4,105,0
37,5,105,0
37,6,105,0
37,7,105,0
37,8,105,0
37,9,105,0
37,10,105,0
37,11,105,0
37,12,105,0
37,13,105,0
37,14,105,0
37,15,105,0
37,16,105,0
37,17,105,0
37,18,105,0
37,19,105,0
37,20,105,0
37,21,105,0
37,22,105,0
37,23,105,0
37,24,105,0
37,25,105,0
37,26,105,0
37,27,105,0
37,28,105,0
37,29,105,0
37,30,105,0
37,31,105,0
37,32,105,0
37,33,105,0
37,34,105,0
37,35,105,0
37,36,105,0
37,37,105,0
37,38,105,0
37,39,105,0
37,40,105,0
37,41,105,0
37,42,105,0
37,43,105,0
37,44,105,0
37,45,105,0
37,46,105,0
37,47,105,0
37,48,105,0
37,49,105,0
37,50,105,0
37,51,105,0
37,52,105,0
37,53,105,0
37,54,105,0
37,55,105,0
37,56,105,0
37,57,105,0
37,58,105,0
37,59,105,0
37,60,105,0
37,61,105,0
37,62,105,0
37,63,105,0
37,64,105,0
37,65,105,0
37,66,105,0
37,67,105,0
37,68,105,0
37,69,105,0
37,70,105,0
37,71,105,0
37,72,105,0
37,73,105,0
37,74,105,0
37,75,105,0
37,76,105,0
37,77,105,0
37,78,105,0
37,79,105,0
37,80,105,0
37,81,105,0
37,82,105,0
37,83,105,0
37,84,105,0
37,85,105,0
37,86,105,0
37,87,105,0
37,88,105,0
37,89,105,0
37,90,105,0
37,91,105,0
37,92,105,0
37,93,105,0
37,94,105,0
37,95,105,0
37,96,105,0
37,97,105,0
37,98,105,0
37,99,105,0
37,100,105,0
37,101,105,0
37,102,105,0
37,103,105,0
37,104,105,0
37,105,105,0
37,106,105,0
37,107,105,0
37,108,105,0
37,109,105,0
37,110,105,0
37,111,105,0
37,112,105,0
37,113,105,0
37,114,105,0
37,115,105,0
37,116,105,0
37,117,105,0
37,118,105,0
37,119,105,0
37,120,105,0
37,121,105,0
37,122,105,0
37,123,105,0
37,124,105,0
37,125,105,0
37,126,105,0
37,127,105,0
37,128,105,0
37,129,105,0
37,130,105,0
37,131,105,0
37,132,105,0
37,133,105,0
37,134,105,0
38,0,105,0
38,1,105,0
38,2,105,0
38,3,105,0
38,4,105,0
38,5,105,0
38,6,105,0
38,7,105,0
38,8,105,0
38,9,105,0
38,10,105,0
38,11,105,0
38,12,105,0
38,13,105,0
38,14,105,0
38,15,105,0
38,16,105,0
38,17,105,0
38,18,105,0
38,19,105,0
38,20,105,0
38,21,105,0
38,22,105,0
38,23,105,0
38,24,105,0
38,25,105,0
38,26,105,0
38,27,105,0
38,28,105,0
38,29,105,0
38,30,105,0
38,31,105,0
38,32,105,0
38,33,105,0
38,34,105,0
38,35,105,0
38,36,105,0
38,37,105,0
38,38,105,0
38,39,105,0
38,40,105,0
38,41,105,0
38,42,105,0
38,43,105,0
38,44,105,0
38,45,105,0
38,46,105,0
38,47,105,0
38,48,105,0
38,49,105,0
38,50,105,0
38,51,105,0
38,52,105,0
38,53,105,0
38,54,105,0
38,55,105,0
38,56,105,0
38,57,105,0
38,58,105,0
38,59,105,0
38,60,105,0
38,61,105,0
38,62,105,0
38,63,105,0
38,64,105,0
38,65,105,0
38,66,105,0
38,67,105,0
38,68,105,0
38,69,105,0
38,70,105,0
38,71,105,0
38,72,105,0
38,73,105,0
38,74,105,0
38,75,105,0
38,76,105,0
38,77,105,0
38,78,105,0
38,79,105,0
38,80,105,0
38,81,105,0
38,82,105,0
38,83,105,0
38,84,105,0
38,85,105,0
38,86,105,0
38,87,105,0
38,88,105,0
38,89,105,0
38,90,105,0
38,91,105,0
38,92,105,0
38,93,105,0
38,94,105,0
38,95,105,0
38,96,105,0
38,97,105,0
38,98,105,0
38,99,105,0
38,100,105,0
38,101,105,0
38,102,105,0
38,103,105,0
38,104,105,0
38,105,105,0
38,106,105,0
38,107,105,0
38,108,105,0
38,109,105,0
38,110,105,0
38,111,105,0
